OID,ID,DIR,LENGTH,BPHCODE,BPHSEG,AUTHORITY,AUTHCODE,TRAFAUTH,TRAFCODE,STREETNAME,STREETCODE,ROADNAME,START_,LAT_START,LON_START,FINISH,LAT_END,LON_END,BPHDIR,BPHType,Usable,Infra,RoadType,BPHPlace,DirType,DirTraffic,Topology,DIV_Veh,DIV_Walk,Signpost,Parking,Level_,Paint,Trees,TWIDTH,TWIDTHWAY,LENGTH_M,MAX_SLOPE,OPEN_YEAR,LASTCHANGE,Shape_Length
-1,1035,0,0.110000000000000, ,2,נס ציונה,7200,נס ציונה,7200, , ,412, ,649788.199999999953434,181334.929999999993015,פיקוד העורף/משתלה,649892.020000000018626,181356.790000000008149,צפון,שביל (ג),שמיש,אספלט,אזורית,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא,מדרכה,ללא,אין,190,95.000000000000000,106.489999999999995,0.000000000000000,0,24/05/2023 00:00:00,106.491843986967808
-1,1036,0,0.030000000000000, ,3,נס ציונה,7200,נס ציונה,7200, , ,412,פיקוד העורף/משתלה,649900.229999999981374,181356.630000000004657,פיקוד העורף/משתלה,649931.380000000004657,181359.579999999987194,צפון,מעבר חציה,שמיש,אספלט,אזורית,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא,מיסעה,ללא,לא רלוונטי,40,20.000000000000000,34.759999999999998,0.000000000000000,0,24/05/2023 00:00:00,34.759554528609172
-1,1037,0,0.320000000000000, ,4,נס ציונה,7200,נס ציונה,7200, , ,412,אחרי ת.אוטובוס וייצמן/,650005.540000000037253,181366.290000000008149,שמשון רבינוביץ,650321.199999999953434,181407.269999999989523,צפון,שביל (ג),שמיש,אספלט,אזורית,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,צמוד להולכי רגל,,לא,מדרכה,ללא,בשני צדדים,170,85.000000000000000,318.310000000000002,0.000000000000000,0,24/05/2023 00:00:00,318.312262258815224
-1,1038,0,0.060000000000000, ,5,נס ציונה,7200,נס ציונה,7200,שדרות אפרים קומרוב,0155, ,הבנים,648797.920000000041910,181764.829999999987194,חנה סנש,648745.170000000041910,181785.339999999996508,דרום,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא,מדרכה,ללא,בשני צדדים,150,75.000000000000000,56.600000000000001,0.000000000000000,0,24/05/2023 00:00:00,56.597480120403880
-1,1039,0,0.130000000000000, ,6,נס ציונה,7200,נס ציונה,7200,שדרות אפרים קומרוב,0155, ,חנה סנש,648735.280000000027940,181791.079999999987194,תל חי,648619.400000000023283,181820.339999999996508,דרום,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,ללא,,לא,מדרכה,ללא,בשני צדדים,150,75.000000000000000,127.200000000000003,0.000000000000000,0,24/05/2023 00:00:00,127.195611161960855
-1,1040,0,0.060000000000000, ,4,נס ציונה,7200,נס ציונה,7200,שדרות אפרים קומרוב,0155, ,צה""ל,648875.729999999981374,181743.179999999993015,הבנים,648819.560000000055879,181758.859999999986030,דרום,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא,מדרכה,ללא,בשני צדדים,150,75.000000000000000,58.320000000000000,0.000000000000000,0,24/05/2023 00:00:00,58.315604772223104
-1,1041,0,0.010000000000000, ,1,נס ציונה,7200,נס ציונה,7200,שדרות אפרים קומרוב,0155, ,בית הנוער ע""ש פירסט,648977.790000000037253,181701.660000000003492, ,648980.079999999958090,181712.829999999987194,מזרח,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,ללא,,לא,מדרכה,ללא,בשני צדדים,150,75.000000000000000,11.680000000000000,0.000000000000000,0,24/05/2023 00:00:00,11.676783844211887
-1,1042,0,0.050000000000000, ,3,נס ציונה,7200,נס ציונה,7200,שדרות אפרים קומרוב,0155, ,גולומב,648937.339999999967404,181726.380000000004657,צה""ל,648886.050000000046566,181740.940000000002328,דרום,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא,מדרכה,ללא,בשני צדדים,150,75.000000000000000,53.310000000000002,0.000000000000000,0,24/05/2023 00:00:00,53.312393104554815
-1,1043,0,0.040000000000000, ,2,נס ציונה,7200,נס ציונה,7200,שדרות אפרים קומרוב,0155, ,בית הנוער ע""ש פירסט,648980.079999999958090,181712.829999999987194,גולומב,648946.329999999958090,181723.859999999986030,דרום,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא,מדרכה,ללא,בשני צדדים,150,75.000000000000000,35.630000000000003,0.000000000000000,0,24/05/2023 00:00:00,35.632714674567758
-1,1044,0,0.050000000000000, ,2,נס ציונה,7200,נס ציונה,7200,הגולן,0182, ,דוד אלעזר,648933.939999999944121,182414.049999999988358,ישראל שמיד,648923.349999999976717,182459.209999999991851,מזרח,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,אחר,צמוד להולכי רגל,,לא,מיסעה,ללא,אין,170,85.000000000000000,46.390000000000001,0.000000000000000,0,24/05/2023 00:00:00,46.388388796939807
-1,1045,0,0.010000000000000, ,1,נס ציונה,7200,נס ציונה,7200,הגולן,0182, ,דוד אלעזר,648936.310000000055879,182401.950000000011642,דוד אלעזר,648933.939999999944121,182414.049999999988358,מזרח,מעבר חציה,שמיש,אספלט,עירוני משני,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,80,40.000000000000000,12.330000000000000,0.000000000000000,0,24/05/2023 00:00:00,12.326278185176196
-1,1046,0,0.030000000000000, ,1,נס ציונה,7200,נס ציונה,7200,דוד אלעזר,0183, ,דוד אלעזר,648933.119999999995343,182393.809999999997672, ,648903.189999999944121,182390.859999999986030,דרום,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,כן,מדרכה,ללא,בצד אחד,230,115.000000000000000,30.070000000000000,0.000000000000000,0,24/05/2023 00:00:00,30.074090851258578
-1,1047,0,0.010000000000000, ,2,נס ציונה,7200,נס ציונה,7200,דוד אלעזר,0183, , ,648895.430000000051223,182390.929999999993015, ,648889.670000000041910,182390.250000000000000,דרום,מעבר חציה,שמיש,אספלט,עירוני משני,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,130,65.000000000000000,5.800000000000000,0.000000000000000,0,24/05/2023 00:00:00,5.804102539551350
-1,1048,0,0.220000000000000, ,3,נס ציונה,7200,נס ציונה,7200,דוד אלעזר,0183, , ,648882.010000000009313,182390.790000000008149,פאבל פרנקל,648658.089999999967404,182369.739999999990687,דרום,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,קו הפרדה,,כן,מדרכה,ללא,בשני צדדים,170,85.000000000000000,224.909999999999997,0.000000000000000,0,24/05/2023 00:00:00,224.907767594897308
-1,1049,0,0.110000000000000, ,4,נס ציונה,7200,נס ציונה,7200,דוד אלעזר,0183, ,פאבל פרנקל,648617.520000000018626,182366.179999999993015, ,648508.939999999944121,182340.450000000011642,דרום,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,קו הפרדה,,כן,מדרכה,ללא,בשני צדדים,170,85.000000000000000,111.620000000000005,0.000000000000000,0,24/05/2023 00:00:00,111.623564840852850
-1,1050,0,0.020000000000000, ,5,נס ציונה,7200,נס ציונה,7200,דוד אלעזר,0183, , ,648508.939999999944121,182340.450000000011642,ישראל שמיד,648486.010000000009313,182335.540000000008149,דרום,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,קו הפרדה,,לא,מדרכה,ללא,אין,170,85.000000000000000,23.460000000000001,0.000000000000000,0,24/05/2023 00:00:00,23.455183593125689
-1,1051,0,0.030000000000000, ,1,נס ציונה,7200,נס ציונה,7200, , ,4313,יציאה לכביש 423 מדוד אלע,648782.489999999990687,182558.940000000002328, ,648782.160000000032596,182589.010000000009313,מזרח,שביל (ג),שמיש,אספלט,מקומית,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא,מדרכה,ללא,אין,220,110.000000000000000,30.079999999999998,0.000000000000000,0,24/05/2023 00:00:00,30.077607586478010
-1,1052,0,0.650000000000000, ,1,נס ציונה,7200,נס ציונה,7200, , ,423,כביש 423,648734.930000000051223,182616.459999999991851, ,648091.140000000013970,182579.049999999988358,דרום,שביל (ג),שמיש,אספלט,אזורית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,230,115.000000000000000,645.759999999999991,0.000000000000000,0,24/05/2023 00:00:00,645.761381229344352
-1,1053,0,0.050000000000000, ,2,נס ציונה,7200,נס ציונה,7200, , ,4313, ,648782.160000000032596,182589.010000000009313,כביש 423,648753.790000000037253,182615.579999999987194,דר-מז,שביל (ג),שמיש,אספלט,מקומית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,220,110.000000000000000,45.420000000000002,0.000000000000000,0,24/05/2023 00:00:00,45.424867388510734
-1,1054,0,0.160000000000000, ,2,נס ציונה,7200,נס ציונה,7200, , ,423, ,648091.140000000013970,182579.049999999988358, ,647935.750000000000000,182557.399999999994179,דרום,שביל (ג),שמיש,אספלט,אזורית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,230,115.000000000000000,156.889999999999986,0.000000000000000,0,24/05/2023 00:00:00,156.890738975237326
-1,1055,0,0.040000000000000, ,3,נס ציונה,7200,נס ציונה,7200, , ,423, ,647935.750000000000000,182557.399999999994179, ,647895.739999999990687,182550.920000000012806,דרום,שביל (ג),שמיש,אספלט,אזורית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,230,115.000000000000000,40.530000000000001,0.000000000000000,0,24/05/2023 00:00:00,40.531893119916830
-1,1056,0,0.150000000000000, ,4,נס ציונה,7200,נס ציונה,7200, , ,423, ,647895.739999999990687,182550.920000000012806, ,647745.130000000004657,182527.869999999995343,דרום,שביל (ג),שמיש,אספלט,אזורית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,230,115.000000000000000,152.409999999999997,0.000000000000000,0,24/05/2023 00:00:00,152.405815512939142
-1,1057,0,0.050000000000000, ,5,נס ציונה,7200,נס ציונה,7200, , ,423, ,647745.130000000004657,182527.869999999995343,דרך הנפת הדגל,647699.339999999967404,182526.000000000000000,דרום,שביל (ג),שמיש,אספלט,אזורית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,230,115.000000000000000,46.000000000000000,0.000000000000000,0,24/05/2023 00:00:00,45.997293725869547
-1,1058,0,0.060000000000000, ,1,נס ציונה,7200,נס ציונה,7200,אבנר בן נר,0194, ,השופטים,647966.609999999986030,182303.959999999991851,לפני כיכר דרומית/שופטים,647908.979999999981374,182293.250000000000000,דרום,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,הפרדה פיזית קלה,,כן,מדרכה,ללא,בצד אחד,190,95.000000000000000,58.609999999999999,0.000000000000000,0,24/05/2023 00:00:00,58.610056922848649
-1,1059,0,0.130000000000000, ,1,נס ציונה,7200,נס ציונה,7200,דרך הנפת הדגל,0330,4303,כביש 423,647656.359999999986030,182451.790000000008149,אבנר בן נר,647632.109999999986030,182320.619999999995343,מערב,שביל (ג),שמיש,אספלט,מקומית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,220,110.000000000000000,133.719999999999999,0.000000000000000,0,24/05/2023 00:00:00,133.724285138699969
-1,1060,0,0.010000000000000, ,2,נס ציונה,7200,נס ציונה,7200,דרך הנפת הדגל,0330,4303,אבנר בן נר,647656.959999999962747,182286.570000000006985,אבנר בן נר,647654.650000000023283,182280.029999999998836,מערב,מעבר חציה,שמיש,אספלט,מקומית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,130,65.000000000000000,6.930000000000000,0.000000000000000,0,24/05/2023 00:00:00,6.928804633179852
-1,1061,0,0.010000000000000, ,3,נס ציונה,7200,נס ציונה,7200,דרך הנפת הדגל,0330,4303,אבנר בן נר,647653.670000000041910,182275.299999999988358,אבנר בן נר,647653.699999999953434,182267.540000000008149,מערב,מעבר חציה,שמיש,אספלט,מקומית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,130,65.000000000000000,7.760000000000000,0.000000000000000,0,24/05/2023 00:00:00,7.755351270886251
-1,1062,0,0.050000000000000, ,5,נס ציונה,7200,נס ציונה,7200,דרך הנפת הדגל,0330,4303, ,647645.479999999981374,182180.500000000000000,איילון,647649.770000000018626,182129.829999999987194,מערב,שביל (ג),שמיש,אספלט,מקומית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,180,90.000000000000000,50.859999999999999,0.000000000000000,0,24/05/2023 00:00:00,50.859060700280864
-1,1063,0,0.020000000000000, ,13,נס ציונה,7200,נס ציונה,7200,איילון,0321, , ,647632.739999999990687,182115.480000000010477, ,647649.040000000037253,182117.339999999996508,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,120,60.000000000000000,16.399999999999999,0.000000000000000,0,24/05/2023 00:00:00,16.399322225533624
-1,1064,0,0.320000000000000, ,6,נס ציונה,7200,נס ציונה,7200,דרך הנפת הדגל,0330,4303,איילון,647654.500000000000000,182079.529999999998836,ההדרים,647684.819999999948777,181763.559999999997672,מערב,שביל (ג),שמיש,אספלט,מקומית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,180,90.000000000000000,317.449999999999989,0.000000000000000,0,24/05/2023 00:00:00,317.454734011144296
-1,1065,0,0.010000000000000, ,4,נס ציונה,7200,נס ציונה,7200,דרך הנפת הדגל,0330,4303,אבנר בן נר,647650.719999999972060,182264.600000000005821, ,647642.319999999948777,182256.059999999997672,דר-מע,שביל (ג),שמיש,אספלט,מקומית,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,220,110.000000000000000,12.160000000000000,0.000000000000000,0,24/05/2023 00:00:00,12.162923724890481
-1,1066,0,0.010000000000000, ,12,נס ציונה,7200,נס ציונה,7200,איילון,0321, , ,647620.329999999958090,182113.170000000012806, ,647629.969999999972060,182115.089999999996508,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,120,60.000000000000000,9.830000000000000,0.000000000000000,0,24/05/2023 00:00:00,9.830968534683253
-1,1067,0,0.010000000000000, ,11,נס ציונה,7200,נס ציונה,7200,איילון,0321, ,דרך הנפת הדגל,647609.449999999953434,182117.100000000005821,דרך הנפת הדגל,647613.670000000041910,182114.179999999993015,צ-מע,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,120,60.000000000000000,5.130000000000000,0.000000000000000,0,24/05/2023 00:00:00,5.133373901939676
-1,1068,0,0.010000000000000, ,9,נס ציונה,7200,נס ציונה,7200,איילון,0321, ,פרופ' אברהם פצ'ורניק,647499.130000000004657,182113.480000000010477,פרופ' אברהם פצ'ורניק,647505.780000000027940,182114.640000000013970,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,120,60.000000000000000,6.750000000000000,0.000000000000000,0,24/05/2023 00:00:00,6.749489262322310
-1,1069,0,0.010000000000000, ,8,נס ציונה,7200,נס ציונה,7200,איילון,0321, ,פרופ' אברהם פצ'ורניק,647485.609999999986030,182110.970000000001164,פרופ' אברהם פצ'ורניק,647492.479999999981374,182112.040000000008149,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,120,60.000000000000000,6.950000000000000,0.000000000000000,0,24/05/2023 00:00:00,6.953321485116598
-1,1070,0,0.070000000000000, ,7,נס ציונה,7200,נס ציונה,7200,איילון,0321, , ,647398.920000000041910,182072.540000000008149,פרופ' אברהם פצ'ורניק,647464.839999999967404,182089.429999999993015,צפון,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,אחר,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,180,90.000000000000000,68.049999999999997,0.000000000000000,0,24/05/2023 00:00:00,68.046166832030124
-1,1071,0,0.060000000000000, ,6,נס ציונה,7200,נס ציונה,7200,איילון,0321, ,צפנית מכיכר אילן רמון/,647326.140000000013970,182054.399999999994179, ,647384.630000000004657,182068.890000000013970,צפון,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,180,90.000000000000000,60.270000000000003,0.000000000000000,0,24/05/2023 00:00:00,60.265842164841452
-1,1072,0,0.030000000000000, ,5,נס ציונה,7200,נס ציונה,7200,איילון,0321, ,כיכר אילן רמון/איילן,647267.420000000041910,182039.619999999995343,כיכר אילן רמון/איילן,647295.449999999953434,182046.339999999996508,צפון,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,ללא,אין,180,90.000000000000000,31.500000000000000,0.000000000000000,0,24/05/2023 00:00:00,31.496638797759385
-1,1073,0,0.080000000000000, ,4,נס ציונה,7200,נס ציונה,7200,איילון,0321, , ,647176.349999999976717,182016.109999999986030,כיכר אילן רמון/איילן,647256.560000000055879,182035.700000000011642,צפון,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,180,90.000000000000000,82.569999999999993,0.000000000000000,0,24/05/2023 00:00:00,82.573842532027143
-1,1074,0,0.000000000000000, ,1,נס ציונה,7200,נס ציונה,7200,איילון,0321, ,איילון רמון,647263.489999999990687,182021.350000000005821, ,647262.920000000041910,182026.269999999989523,מזרח,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,80,40.000000000000000,4.950000000000000,0.000000000000000,0,24/05/2023 00:00:00,4.949311161186601
-1,1075,0,0.010000000000000, ,2,נס ציונה,7200,נס ציונה,7200,איילון,0321, , ,647262.459999999962747,182029.760000000009313,איילון,647261.449999999953434,182034.769999999989523,מזרח,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,80,40.000000000000000,5.110000000000000,0.000000000000000,0,24/05/2023 00:00:00,5.111081094668944
-1,1076,0,0.000000000000000, ,1,נס ציונה,7200,נס ציונה,7200,איילון,0321, ,איינשטיין,647099.500000000000000,181989.350000000005821, ,647099.150000000023283,181993.790000000008149,מזרח,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,80,40.000000000000000,4.460000000000000,0.000000000000000,0,24/05/2023 00:00:00,4.457782611266245
-1,1077,0,0.000000000000000, ,2,נס ציונה,7200,נס ציונה,7200,איילון,0321, , ,647098.910000000032596,181997.100000000005821,גבול מוניציפלי עם רחובות,647098.560000000055879,182002.019999999989523,מזרח,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,80,40.000000000000000,4.930000000000000,0.000000000000000,0,24/05/2023 00:00:00,4.929490794575166
-1,1078,0,0.050000000000000, ,3,נס ציונה,7200,נס ציונה,7200,איילון,0321, ,גבול מוניציפלי עם רחוב,647105.650000000023283,182004.029999999998836, ,647157.959999999962747,182011.410000000003492,צפון,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,180,90.000000000000000,52.840000000000003,0.000000000000000,0,24/05/2023 00:00:00,52.844360053035160
-1,1079,0,0.010000000000000, ,3,נס ציונה,7200,נס ציונה,7200,אילן רמון,0322, ,ההדרים,647342.939999999944121,181615.799999999988358,ההדרים,647342.579999999958090,181623.359999999986030,מזרח,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,70,35.000000000000000,7.570000000000000,0.000000000000000,0,24/05/2023 00:00:00,7.573694112101819
-1,1080,0,0.010000000000000, ,4,נס ציונה,7200,נס ציונה,7200,אילן רמון,0322, ,ההדרים,647342.670000000041910,181628.380000000004657,ההדרים,647342.979999999981374,181635.380000000004657,מזרח,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,70,35.000000000000000,7.010000000000000,0.000000000000000,0,24/05/2023 00:00:00,7.006819981121857
-1,1081,0,0.010000000000000, ,1,נס ציונה,7200,נס ציונה,7200,אילן רמון,0322, , ,647383.800000000046566,181601.200000000011642, ,647376.819999999948777,181600.700000000011642,דרום,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,70,35.000000000000000,7.000000000000000,0.000000000000000,0,24/05/2023 00:00:00,7.001989081027794
-1,1082,0,0.010000000000000, ,2,נס ציונה,7200,נס ציונה,7200,אילן רמון,0322, , ,647368.949999999953434,181600.190000000002328, ,647362.410000000032596,181599.220000000001164,דרום,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,80,40.000000000000000,6.610000000000000,0.000000000000000,0,24/05/2023 00:00:00,6.610454840468967
-1,1083,0,0.010000000000000, ,1,נס ציונה,7200,נס ציונה,7200,אילן רמון,0322, , ,647383.739999999990687,181648.579999999987194, ,647376.189999999944121,181649.970000000001164,דרום,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,70,35.000000000000000,7.670000000000000,0.000000000000000,0,24/05/2023 00:00:00,7.672705130009363
-1,1084,0,0.010000000000000, ,2,נס ציונה,7200,נס ציונה,7200,אילן רמון,0322, , ,647371.530000000027940,181650.709999999991851, ,647363.760000000009313,181652.480000000010477,דרום,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,70,35.000000000000000,7.970000000000000,0.000000000000000,0,24/05/2023 00:00:00,7.967505150787850
-1,1085,0,0.020000000000000, ,6,נס ציונה,7200,נס ציונה,7200,אילן רמון,0322, , ,647338.989999999990687,181755.100000000005821, ,647333.920000000041910,181775.230000000010477,מזרח,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,הפרדה פיזית קלה,,כן,מדרכה,ללא,בצד אחד,260,130.000000000000000,20.760000000000002,0.000000000000000,0,24/05/2023 00:00:00,20.755486430495576
